ID,spaceId,duration,number_of_participants,start_date,end_date,createdAt,updatedAt,roomSid
120458,9420,1957,2,7/3/2023 11:03,7/3/2023 11:36,7/3/2023 11:03,7/3/2023 11:36,82083ea2-34d0-4837-94ca-3e2f34d3284c
120459,9416,1949,2,7/3/2023 11:04,7/3/2023 11:36,7/3/2023 11:04,7/3/2023 11:36,ecab5a63-67d9-4705-9ed8-20aa79e31eb6
120460,3973,1254,1,7/3/2023 11:08,7/3/2023 11:28,7/3/2023 11:08,7/3/2023 11:28,0869c262-d631-4fd7-9796-d04e80748ddc
120461,13817,1492,5,7/3/2023 11:25,7/3/2023 11:50,7/3/2023 11:25,7/3/2023 11:50,077e0bd2-245d-4a13-99de-7abf544c3ebc
120462,13818,1490,5,7/3/2023 11:25,7/3/2023 11:50,7/3/2023 11:25,7/3/2023 11:50,7548a6be-e2e2-415d-8bc0-ebe325a16eba
120463,5671,1377,2,7/3/2023 11:27,7/3/2023 11:50,7/3/2023 11:27,7/3/2023 11:50,103f2791-6d2c-441e-9a06-da00bedb3dd3
120464,5672,1376,1,7/3/2023 11:28,7/3/2023 11:50,7/3/2023 11:28,7/3/2023 11:50,31870b7d-403e-4252-80a4-28e60f7d362a
120465,21542,2055,2,7/3/2023 11:35,7/3/2023 12:09,7/3/2023 11:35,7/3/2023 12:09,3c49f1f7-81f3-4e74-a8db-4e3cc611de2a
120466,9420,503,2,7/3/2023 11:37,7/3/2023 11:45,7/3/2023 11:37,7/3/2023 11:45,d7c1651b-4a67-462c-9eb8-5217758fcffe
120467,9416,498,2,7/3/2023 11:37,7/3/2023 11:45,7/3/2023 11:37,7/3/2023 11:45,7bd98adf-8418-45bb-bc0e-b5221e24b297
120468,19709,398,4,7/3/2023 11:48,7/3/2023 11:55,7/3/2023 11:48,7/3/2023 11:55,d2bdbfbb-8f87-4a22-a05b-47a708843974
120469,19710,355,3,7/3/2023 11:49,7/3/2023 11:55,7/3/2023 11:49,7/3/2023 11:55,e592e710-2bf0-4941-ad3d-c3ffd3bb3e05
120470,21102,104,1,7/3/2023 11:49,7/3/2023 11:51,7/3/2023 11:49,7/3/2023 11:51,0b58107e-761a-41da-ba61-13d782607836
120471,21103,103,0,7/3/2023 11:49,7/3/2023 11:51,7/3/2023 11:49,7/3/2023 11:51,321c7552-977d-4d07-a6e0-358e56efdef7
120472,19051,535,2,7/3/2023 11:57,7/3/2023 12:06,7/3/2023 11:57,7/3/2023 12:06,85f0ae3a-9260-4ffd-b145-dac3ccca46f3
120473,19709,169,5,7/3/2023 11:59,7/3/2023 12:02,7/3/2023 11:59,7/3/2023 12:02,32f743ee-a3a7-46b3-81e2-b7a7dc98c0e3
120474,19710,144,0,7/3/2023 11:59,7/3/2023 12:02,7/3/2023 11:59,7/3/2023 12:02,8355ab9a-3b72-4bd3-a0cf-4db42e6a8156
120475,19711,132,2,7/3/2023 11:59,7/3/2023 12:02,7/3/2023 11:59,7/3/2023 12:02,edcfe8a9-7d97-42c8-8582-29b35808abd8
120476,19713,118,0,7/3/2023 12:00,7/3/2023 12:02,7/3/2023 12:00,7/3/2023 12:02,a853300a-d582-4b12-99e5-34b207be39be
120477,19721,109,1,7/3/2023 12:00,7/3/2023 12:02,7/3/2023 12:00,7/3/2023 12:02,a51bcb6d-4e4a-44cf-9c7b-011c37036a02
120478,19719,26,1,7/3/2023 12:01,7/3/2023 12:02,7/3/2023 12:01,7/3/2023 12:02,534f5d03-f999-46ee-a871-9e459d62152d
120479,19709,112,5,7/3/2023 12:02,7/3/2023 12:04,7/3/2023 12:02,7/3/2023 12:04,fb2d2812-f3d5-453e-ba91-d511bef8e807
120480,19719,93,0,7/3/2023 12:03,7/3/2023 12:04,7/3/2023 12:03,7/3/2023 12:04,68fefbdb-b6bc-4e00-a2a1-ec1ac9c1e71f
120481,19720,77,2,7/3/2023 12:03,7/3/2023 12:04,7/3/2023 12:03,7/3/2023 12:04,5abbeefc-63e7-4927-93ae-fd93aefa07b9
120482,19711,64,1,7/3/2023 12:03,7/3/2023 12:04,7/3/2023 12:03,7/3/2023 12:04,ab25c2de-8b32-4030-8a17-987c1fc0f7ab
120483,22119,310,1,7/3/2023 12:04,7/3/2023 12:09,7/3/2023 12:04,7/3/2023 12:09,53cefbbf-73dc-4931-a9ad-2f7ef79064a0
120484,19051,672,2,7/3/2023 12:09,7/3/2023 12:20,7/3/2023 12:09,7/3/2023 12:20,cb259542-d41d-46f0-bca8-f707f6ec1161
120485,21542,2079,2,7/3/2023 12:10,7/3/2023 12:45,7/3/2023 12:10,7/3/2023 12:45,53cd72b2-5b91-41f3-ae50-b8e6fb264ded
120486,22119,2078,1,7/3/2023 12:10,7/3/2023 12:45,7/3/2023 12:10,7/3/2023 12:45,4e3dbed7-f948-4109-8d39-be19a88340d0
120487,19051,320,2,7/3/2023 12:21,7/3/2023 12:26,7/3/2023 12:21,7/3/2023 12:26,a70d6b6a-6e6e-45e9-bdee-bbdb1ebd884e
120488,19051,28,2,7/3/2023 12:26,7/3/2023 12:27,7/3/2023 12:26,7/3/2023 12:27,700bee2b-063c-470b-9f57-bfce1cd7cee1
120489,19051,185,2,7/3/2023 12:27,7/3/2023 12:30,7/3/2023 12:27,7/3/2023 12:30,3fb27bdf-8489-402f-8312-27748c05cd7b
120490,13918,2,1,7/3/2023 12:48,7/3/2023 12:48,7/3/2023 12:48,7/3/2023 12:48,381ec88f-24d3-44b9-a9aa-c715dd7b506e
120491,13817,14,1,7/3/2023 12:49,7/3/2023 12:49,7/3/2023 12:49,7/3/2023 12:49,6588c340-fa6a-4d36-8aa9-504d29df0028
120492,13818,13,1,7/3/2023 12:49,7/3/2023 12:49,7/3/2023 12:49,7/3/2023 12:49,6df6eaf0-6bfb-4259-86f6-3645a07f35f5
120493,13805,2697,1,7/3/2023 12:51,7/3/2023 13:36,7/3/2023 12:51,7/3/2023 13:36,8fdb23ad-de11-4428-8b92-1ae8e55c0d25
120494,13806,2696,1,7/3/2023 12:51,7/3/2023 13:36,7/3/2023 12:51,7/3/2023 13:36,0ffa3857-1572-48c8-bc61-8c744572e07e
120495,13817,70,2,7/3/2023 12:51,7/3/2023 12:53,7/3/2023 12:51,7/3/2023 12:53,6373ca62-1fef-4714-a33b-7855f157399f
120496,21998,68,0,7/3/2023 12:51,7/3/2023 12:53,7/3/2023 12:51,7/3/2023 12:53,91ca512f-cf41-492f-a75d-e9e64bae14ee
120497,13818,55,2,7/3/2023 12:52,7/3/2023 12:53,7/3/2023 12:52,7/3/2023 12:53,5bf9883f-181c-4e3a-b199-5e98f18ce4b3
120498,13817,40,2,7/3/2023 12:53,7/3/2023 12:53,7/3/2023 12:53,7/3/2023 12:53,2467b5d1-b0f8-43ad-b6ff-6c439b844f73
120499,13818,38,1,7/3/2023 12:53,7/3/2023 12:53,7/3/2023 12:53,7/3/2023 12:53,ff34e753-27a5-4db4-a7a6-7c70f6952c91
120500,21998,14,1,7/3/2023 12:53,7/3/2023 12:53,7/3/2023 12:53,7/3/2023 12:53,35e2728e-9072-48b7-8613-7dc311b4641d
120501,13817,29,1,7/3/2023 12:54,7/3/2023 12:54,7/3/2023 12:54,7/3/2023 12:54,db16d13b-25b7-4a0e-9e99-9d10d44dfa77
120502,21998,28,0,7/3/2023 12:54,7/3/2023 12:54,7/3/2023 12:54,7/3/2023 12:54,5853e9ad-aa99-47b7-a7e2-ae6e3c48ae05
120503,13818,14,1,7/3/2023 12:54,7/3/2023 12:54,7/3/2023 12:54,7/3/2023 12:54,d826e418-5a16-4e7b-8415-57f87aace0a3
120504,13817,28,1,7/3/2023 12:54,7/3/2023 12:55,7/3/2023 12:54,7/3/2023 12:55,5189c799-d3b9-4ea7-8c70-73b7cfb17234
120505,13818,27,0,7/3/2023 12:54,7/3/2023 12:55,7/3/2023 12:54,7/3/2023 12:55,43541f7c-fc21-4432-9186-d29982267b8d
120506,21999,22,1,7/3/2023 12:54,7/3/2023 12:55,7/3/2023 12:54,7/3/2023 12:55,b48a02ef-a70f-4bbd-838d-716c04da4508
120507,13817,30,1,7/3/2023 12:55,7/3/2023 12:55,7/3/2023 12:55,7/3/2023 12:55,6afbce18-fcf9-4851-aad2-5b763d28977e
120508,21999,30,0,7/3/2023 12:55,7/3/2023 12:55,7/3/2023 12:55,7/3/2023 12:55,3fd45145-23f3-46f4-a9a6-a0b3679bc26e
120509,13818,23,1,7/3/2023 12:55,7/3/2023 12:55,7/3/2023 12:55,7/3/2023 12:55,06fc873e-abda-42bb-aa65-a7aab5fadf0a
120510,13817,345,1,7/3/2023 12:56,7/3/2023 13:01,7/3/2023 12:56,7/3/2023 13:01,4c349069-1f97-47e2-8d6b-2aceba98909f
120511,13818,345,1,7/3/2023 12:56,7/3/2023 13:01,7/3/2023 12:56,7/3/2023 13:01,6273b748-0575-4f11-a827-c8398d315266
120512,14847,35,1,7/3/2023 13:01,7/3/2023 13:01,7/3/2023 13:01,7/3/2023 13:01,915970c6-eff1-4eab-9d01-8f595aa940e3
120513,13817,2068,1,7/3/2023 13:02,7/3/2023 13:36,7/3/2023 13:02,7/3/2023 13:36,ccb42119-6969-49ea-a9e7-921e6283ced9
120514,13818,2067,1,7/3/2023 13:02,7/3/2023 13:36,7/3/2023 13:02,7/3/2023 13:36,977596da-d4ca-482c-98cf-50342a83c54d
120515,9420,7,1,7/3/2023 13:02,7/3/2023 13:02,7/3/2023 13:02,7/3/2023 13:02,4a077e7c-0ca6-43e1-9f17-cd8eef9e050b
120516,10425,14,1,7/3/2023 13:03,7/3/2023 13:03,7/3/2023 13:03,7/3/2023 13:03,48e7b9d6-8ff5-4b5c-867b-93daba764e89
120517,21542,20,1,7/3/2023 13:03,7/3/2023 13:03,7/3/2023 13:03,7/3/2023 13:03,4c90fa27-4703-485c-8a25-91c1a6523a35
120518,14297,51,2,7/3/2023 13:04,7/3/2023 13:05,7/3/2023 13:04,7/3/2023 13:05,453da456-b76e-442c-ae05-06c80051f9f8
120519,14297,33,2,7/3/2023 13:05,7/3/2023 13:05,7/3/2023 13:05,7/3/2023 13:05,d7aa326f-b9f3-4155-81bc-3d4af8e20519
120520,14297,88,2,7/3/2023 13:05,7/3/2023 13:07,7/3/2023 13:05,7/3/2023 13:07,74f9f399-980b-4621-a5d5-13ef778c1109
120521,9420,23,2,7/3/2023 13:06,7/3/2023 13:06,7/3/2023 13:06,7/3/2023 13:06,0c6193aa-293d-4372-a609-80cf631322a6
120522,9420,24,3,7/3/2023 13:07,7/3/2023 13:07,7/3/2023 13:07,7/3/2023 13:07,5f0308dc-e34a-4975-b5f0-1fa799ffc859
120523,14297,2418,3,7/3/2023 13:07,7/3/2023 13:48,7/3/2023 13:07,7/3/2023 13:48,06b9c77f-f397-452e-ad2f-d7a774e3fa0a
120524,21542,896,2,7/3/2023 13:17,7/3/2023 13:31,7/3/2023 13:17,7/3/2023 13:31,11843c86-dc4f-4884-b709-29e13080e9b2
120525,22119,884,0,7/3/2023 13:17,7/3/2023 13:31,7/3/2023 13:17,7/3/2023 13:31,39c5c85a-2cbc-4058-b44d-e57f145e5468
120526,19709,14,1,7/3/2023 13:27,7/3/2023 13:27,7/3/2023 13:27,7/3/2023 13:27,144419e3-38ba-4ab5-bdd1-069e9c7f979d
120527,14621,20,2,7/3/2023 13:30,7/3/2023 13:30,7/3/2023 13:30,7/3/2023 13:30,dc8d733d-5538-4bb9-b812-84c7ce88baba
120528,19709,10,1,7/3/2023 13:30,7/3/2023 13:30,7/3/2023 13:30,7/3/2023 13:30,c94c6879-f190-48c4-9640-4e34b8649e1a
120529,19710,6,1,7/3/2023 13:30,7/3/2023 13:30,7/3/2023 13:30,7/3/2023 13:30,d42e31dd-2406-434a-b76c-fc5bd23c523f
120531,19709,57,1,7/3/2023 13:32,7/3/2023 13:33,7/3/2023 13:32,7/3/2023 13:33,88596fce-1e56-4888-a46d-4e3b2d3091cc
120532,19710,19,1,7/3/2023 13:32,7/3/2023 13:33,7/3/2023 13:32,7/3/2023 13:33,e0d36fb9-22c4-41dc-8879-dc8e6e7496da
120533,9420,379,5,7/3/2023 13:33,7/3/2023 13:39,7/3/2023 13:33,7/3/2023 13:39,d867daf3-68ea-4b8c-b331-f928651cbffc
120534,19709,7,1,7/3/2023 13:34,7/3/2023 13:34,7/3/2023 13:34,7/3/2023 13:34,b461dcc0-d269-42e4-9cf3-ff3e87686c63
120535,19709,146,1,7/3/2023 13:34,7/3/2023 13:37,7/3/2023 13:34,7/3/2023 13:37,b8761a4e-7e13-42f1-8cd2-6ba16b9f771f
120536,19051,159,2,7/3/2023 13:35,7/3/2023 13:38,7/3/2023 13:35,7/3/2023 13:38,9b6f6c02-3e7d-4173-a262-c4364e2f046e
120537,9416,123,3,7/3/2023 13:37,7/3/2023 13:39,7/3/2023 13:37,7/3/2023 13:39,4a8b76b3-60e6-489b-9c94-e5be6501a615
120538,19051,150,0,7/3/2023 13:38,7/3/2023 13:40,7/3/2023 13:38,7/3/2023 13:40,8f984ce4-8654-4c1e-8587-7f4b213c9efd
120539,9420,882,3,7/3/2023 13:41,7/3/2023 13:55,7/3/2023 13:41,7/3/2023 13:55,f8f5af6a-7949-4efb-9b60-f0a4b4ffd60d
120540,19051,210,1,7/3/2023 13:41,7/3/2023 13:44,7/3/2023 13:41,7/3/2023 13:44,c88b8ef4-84f6-4211-af6e-c2ecce9912a6
120541,13772,156,0,7/3/2023 13:43,7/3/2023 13:46,7/3/2023 13:43,7/3/2023 13:46,a50f3121-36a3-4a45-9406-b40c5c121fcd
120542,13761,57,1,7/3/2023 13:44,7/3/2023 13:45,7/3/2023 13:44,7/3/2023 13:45,71aee842-4400-4c28-96bc-87986e531ca8
120543,19051,2757,1,7/3/2023 13:45,7/3/2023 14:31,7/3/2023 13:45,7/3/2023 14:31,6d510b17-7f57-4c27-a0e0-26ffee62c678
120544,13761,567,2,7/3/2023 13:46,7/3/2023 13:55,7/3/2023 13:46,7/3/2023 13:55,2bf058e2-d79e-4192-84eb-d1faebfd709c
120545,14297,177,2,7/3/2023 13:48,7/3/2023 13:51,7/3/2023 13:48,7/3/2023 13:51,64fd6691-e728-40fc-8553-bad5176944d4
120546,21542,509,0,7/3/2023 13:49,7/3/2023 13:57,7/3/2023 13:49,7/3/2023 13:57,490f8176-2bf0-48b6-9a41-4012b83ff20a
120547,14297,124,2,7/3/2023 13:51,7/3/2023 13:53,7/3/2023 13:51,7/3/2023 13:53,6a950fa4-e2d6-4f3f-a73e-22997dec9547
120548,14297,53,2,7/3/2023 13:53,7/3/2023 13:54,7/3/2023 13:53,7/3/2023 13:54,be98f287-b402-4572-80d3-249b20a9a7c8
120549,14297,96,2,7/3/2023 13:54,7/3/2023 13:56,7/3/2023 13:54,7/3/2023 13:56,0dd90d52-70aa-45fe-95e5-ea1ba228f5bc
120550,13761,76,2,7/3/2023 13:55,7/3/2023 13:56,7/3/2023 13:55,7/3/2023 13:56,b22abbce-241e-48f0-92da-6ea756d0b7b4
120551,14297,70,2,7/3/2023 13:56,7/3/2023 13:57,7/3/2023 13:56,7/3/2023 13:57,106f2b12-51ed-46e1-943c-cbd47e25e478
120552,13761,19,2,7/3/2023 13:57,7/3/2023 13:57,7/3/2023 13:57,7/3/2023 13:57,a62fba23-dcd3-4786-b392-4339b1c7d755
120553,13761,1060,2,7/3/2023 13:57,7/3/2023 14:15,7/3/2023 13:57,7/3/2023 14:15,2e88026b-65f8-4c0d-ab40-e932fd565993
120554,14297,320,2,7/3/2023 13:58,7/3/2023 14:03,7/3/2023 13:58,7/3/2023 14:03,91cfae5d-5876-4ac3-bb70-5f1a17023e07
120555,14297,83,2,7/3/2023 14:03,7/3/2023 14:04,7/3/2023 14:03,7/3/2023 14:04,aff8c474-aaf0-4fe9-a47f-d3fcbd481cba
120556,14297,82,2,7/3/2023 14:05,7/3/2023 14:06,7/3/2023 14:05,7/3/2023 14:06,6f8ba41b-6116-44f2-9d31-0abe81d148b4
120557,14297,39,2,7/3/2023 14:06,7/3/2023 14:07,7/3/2023 14:06,7/3/2023 14:07,62d6a349-22ea-472b-a61f-ffb058c53d0b
120558,14297,1240,2,7/3/2023 14:07,7/3/2023 14:28,7/3/2023 14:07,7/3/2023 14:28,b5ab642b-fd20-42b1-adc3-82e93fc74e4c
120559,9420,20,2,7/3/2023 14:13,7/3/2023 14:13,7/3/2023 14:13,7/3/2023 14:13,97ea8361-3b3d-4bc8-b414-f76f1d7bae96
120560,14297,120,2,7/3/2023 14:28,7/3/2023 14:30,7/3/2023 14:28,7/3/2023 14:30,07b57eba-3a0f-42d5-9b9b-381a1f2bd866
120561,22184,20,1,7/3/2023 14:28,7/3/2023 14:28,7/3/2023 14:28,7/3/2023 14:28,b92e1ab1-d0f0-4989-b3a2-17d0837a10c8
120562,22185,9,1,7/3/2023 14:28,7/3/2023 14:28,7/3/2023 14:28,7/3/2023 14:28,4fe93ff9-85aa-44e5-a1d3-3b59e21a9325
120563,14297,105,2,7/3/2023 14:30,7/3/2023 14:32,7/3/2023 14:30,7/3/2023 14:32,6136f715-7869-4694-916e-ea3b351e73f1
120564,14297,241,2,7/3/2023 14:32,7/3/2023 14:36,7/3/2023 14:32,7/3/2023 14:36,4f350423-4981-40f3-af71-73ba3290c543
120565,14297,25,2,7/3/2023 14:36,7/3/2023 14:37,7/3/2023 14:36,7/3/2023 14:37,590e48ad-da76-4079-8765-7342779b5809
120566,14297,40,2,7/3/2023 14:37,7/3/2023 14:38,7/3/2023 14:37,7/3/2023 14:38,fcf2d977-89db-445b-87d4-d55c675addd6
120567,14297,799,2,7/3/2023 14:38,7/3/2023 14:51,7/3/2023 14:38,7/3/2023 14:51,5b6d9a48-2db5-4e54-88b4-d8ef56a58ef5
120568,21542,657,1,7/3/2023 16:18,7/3/2023 16:29,7/3/2023 16:18,7/3/2023 16:29,3121cb01-5896-4f5f-bda6-6888a136d2ae
120569,22189,5,1,7/3/2023 23:20,7/3/2023 23:21,7/3/2023 23:20,7/3/2023 23:21,fb7f06b2-f85c-4ec3-991c-e980680556dd
120570,22191,9,2,7/3/2023 23:21,7/3/2023 23:21,7/3/2023 23:21,7/3/2023 23:21,274421fa-75b1-4fd9-b130-bee55c4d4c19
120571,22189,9,1,7/3/2023 23:21,7/3/2023 23:21,7/3/2023 23:21,7/3/2023 23:21,de9ca171-413b-4205-b72f-98a990ef57d9
120572,22193,10,1,7/3/2023 23:21,7/3/2023 23:21,7/3/2023 23:21,7/3/2023 23:21,53948637-c942-4c16-ac2b-864b5fccec40
120573,22191,5,2,7/3/2023 23:21,7/3/2023 23:21,7/3/2023 23:21,7/3/2023 23:21,8932b4bc-4bd9-4809-b1f8-c4af3ca29185
120574,22189,10,1,7/3/2023 23:21,7/3/2023 23:21,7/3/2023 23:21,7/3/2023 23:21,40b9c1b7-952c-403b-9858-754306429c0e
120575,22193,13,1,7/3/2023 23:21,7/3/2023 23:21,7/3/2023 23:21,7/3/2023 23:21,cea4f95b-59e1-4017-b9ce-b8c8eb0849e9
120576,22191,16,2,7/3/2023 23:21,7/3/2023 23:21,7/3/2023 23:21,7/3/2023 23:21,5950ea32-316a-4a3e-b84b-310e349238c1
120577,22189,12,1,7/3/2023 23:21,7/3/2023 23:21,7/3/2023 23:21,7/3/2023 23:21,bcc59e3e-6292-4f47-8268-ea9bca1bdfb8
120578,22193,12,2,7/3/2023 23:21,7/3/2023 23:21,7/3/2023 23:21,7/3/2023 23:21,51b82d67-fba5-4bbc-90b1-81e6b522112c
120579,22191,16,2,7/3/2023 23:21,7/3/2023 23:21,7/3/2023 23:21,7/3/2023 23:21,a7821d7d-e02a-4cbd-952e-294d9e880ba5
120580,22189,26,1,7/3/2023 23:21,7/3/2023 23:22,7/3/2023 23:21,7/3/2023 23:22,e6dcca56-009f-4f31-9735-481698c08148
120581,22191,1,1,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,998dcb81-30b5-437d-8bc6-5ecae75c95c3
120582,22193,2,1,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,23e12a0b-9125-4383-bd87-69c04e52c7c0
120583,22191,5,1,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,4d67713e-ef0f-410f-b65e-879446fd856c
120584,22193,3,1,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,a44919b6-adbe-466b-b0e5-1fbd4597abf8
120585,22193,4,1,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,e01bb1cb-1084-4e0b-8207-69020e11c7e0
120586,22189,13,1,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,0be58363-68b0-426f-b3b3-dbd881ce2efa
120587,22191,2,1,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,a29d436f-3d12-4a55-bac7-dd5759d8499c
120588,22193,3,1,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,64f5546a-756c-4c08-a6b8-e16484834732
120589,22191,3,1,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,8d640562-28a7-4907-8851-b6303f09f11a
120590,22193,3,1,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,62b0b80b-714b-45d4-89c6-a69939d5c370
120591,22191,1,1,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,94bc22b3-734d-44de-9c40-533edcc128b9
120592,22189,15,1,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,3343372c-c05e-4573-9ba4-fb1751e48595
120593,22193,2,1,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,32ba9b93-db4e-456c-8dd0-320022388900
120594,22191,14,2,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,fac7803f-4afb-4690-85bb-467a8e115291
120595,22193,2,1,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,91197cd0-d0fc-46e4-bfd9-302dfc2c1f88
120596,22193,3,1,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,c699e793-1b99-4a04-9070-6691a00ee82a
120597,22193,3,1,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,b2be8540-f949-4b52-8340-e5a1b8413918
120598,22189,12,1,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,7/3/2023 23:22,9a12f284-a6a0-494b-83ac-b257e714a2a1
120599,22191,24,2,7/3/2023 23:22,7/3/2023 23:23,7/3/2023 23:22,7/3/2023 23:23,247595da-8ac5-4150-bc4b-03d93304b8b8
120600,22193,58,1,7/3/2023 23:22,7/3/2023 23:23,7/3/2023 23:22,7/3/2023 23:23,7e658dfe-e961-4d65-9d02-a74e558a8475
120601,22189,15,1,7/3/2023 23:23,7/3/2023 23:23,7/3/2023 23:23,7/3/2023 23:23,654dd37d-560b-46fa-963d-0c34ae590b7a
120602,22189,13,1,7/3/2023 23:23,7/3/2023 23:23,7/3/2023 23:23,7/3/2023 23:23,e36b48ed-eb61-43ff-8e6b-1b65d93fa535
120603,22191,2,1,7/3/2023 23:23,7/3/2023 23:23,7/3/2023 23:23,7/3/2023 23:23,ab117ba6-1912-46d9-ac85-f0f118764223
120604,22191,1,1,7/3/2023 23:23,7/3/2023 23:23,7/3/2023 23:23,7/3/2023 23:23,742952fe-2c22-4447-b766-1e9030dd774c
120605,22191,2,1,7/3/2023 23:23,7/3/2023 23:23,7/3/2023 23:23,7/3/2023 23:23,433cb254-9aeb-4fa9-b911-58927394e9fe
120606,22191,7,1,7/3/2023 23:23,7/3/2023 23:23,7/3/2023 23:23,7/3/2023 23:23,9e9f51dd-37cd-47f1-88ed-1c8ee4c61502
120607,22189,16,1,7/3/2023 23:23,7/3/2023 23:23,7/3/2023 23:23,7/3/2023 23:23,67dc9360-e76c-4142-bd60-0faa7c31c086
120608,22191,8,1,7/3/2023 23:23,7/3/2023 23:23,7/3/2023 23:23,7/3/2023 23:23,65ae52fc-d113-4798-ad36-13da44a6e1fa
120609,22189,13,1,7/3/2023 23:23,7/3/2023 23:24,7/3/2023 23:23,7/3/2023 23:24,271fa5a7-4486-49f1-a101-c52e58bd0688
120610,22193,58,1,7/3/2023 23:23,7/3/2023 23:24,7/3/2023 23:23,7/3/2023 23:24,53d31338-58ff-473d-8988-8ad0f7ff4ec9
120611,22191,8,1,7/3/2023 23:23,7/3/2023 23:24,7/3/2023 23:23,7/3/2023 23:24,b0cfbad5-a55a-4511-b7bd-4ce4accd2f9b
120612,22191,12,2,7/3/2023 23:24,7/3/2023 23:24,7/3/2023 23:24,7/3/2023 23:24,aa1761fc-f969-4225-94e3-036e820bd78a
120613,22189,14,1,7/3/2023 23:24,7/3/2023 23:24,7/3/2023 23:24,7/3/2023 23:24,67b9d2eb-dca4-4b0e-a5bb-302e32ff9715
120614,22189,23,1,7/3/2023 23:24,7/3/2023 23:24,7/3/2023 23:24,7/3/2023 23:24,9e64776e-2725-4c51-a46e-11ea85801c24
120615,22189,35,1,7/3/2023 23:24,7/3/2023 23:25,7/3/2023 23:24,7/3/2023 23:25,389645c6-4987-4ccd-ab87-ed8164d27978
120616,22193,21,2,7/3/2023 23:24,7/3/2023 23:25,7/3/2023 23:24,7/3/2023 23:25,db65012b-a057-4df0-976b-baa9cad8ab8a
120617,22193,2,1,7/3/2023 23:25,7/3/2023 23:25,7/3/2023 23:25,7/3/2023 23:25,5149eb55-f903-415f-be20-866b22e154dc
120618,22191,8,1,7/3/2023 23:25,7/3/2023 23:25,7/3/2023 23:25,7/3/2023 23:25,f70da387-b9d7-44e7-86f8-15235bd4dcdf
120619,22193,3,1,7/3/2023 23:25,7/3/2023 23:25,7/3/2023 23:25,7/3/2023 23:25,53d824c7-312c-4651-b4f7-762f31388e43
120620,22193,3,1,7/3/2023 23:25,7/3/2023 23:25,7/3/2023 23:25,7/3/2023 23:25,9f7003e2-1948-4d55-94da-a55035cf6a55
120621,22191,119,1,7/3/2023 23:25,7/3/2023 23:27,7/3/2023 23:25,7/3/2023 23:27,7ce1ef11-7c13-4f6c-9d9e-eef520117a25
120622,22189,21,1,7/3/2023 23:25,7/3/2023 23:25,7/3/2023 23:25,7/3/2023 23:25,a46dcc3e-14ac-472f-b134-01b7a656645c
120623,22193,3,1,7/3/2023 23:25,7/3/2023 23:25,7/3/2023 23:25,7/3/2023 23:25,d82af46e-3d02-47e2-863f-9016fc5417a9
120624,22193,3,1,7/3/2023 23:25,7/3/2023 23:25,7/3/2023 23:25,7/3/2023 23:25,2994e49f-6344-43d2-be83-ae50eb88225b
120625,17760,2,1,7/3/2023 23:26,7/3/2023 23:26,7/3/2023 23:26,7/3/2023 23:26,c174abd7-1afd-47ac-bf82-393cc6b91d72
120626,17760,7,2,7/3/2023 23:26,7/3/2023 23:26,7/3/2023 23:26,7/3/2023 23:26,b9e5629d-ae56-47c5-a617-4efa0e309d7b
120627,22191,118,1,7/3/2023 23:27,7/3/2023 23:29,7/3/2023 23:27,7/3/2023 23:29,92421bd8-56f4-42d2-8baa-9cff06b48a9c
120628,22191,12,2,7/3/2023 23:29,7/3/2023 23:29,7/3/2023 23:29,7/3/2023 23:29,7445901a-7fad-4140-a3cd-671690d008f7
120629,17760,14,1,7/4/2023 6:28,7/4/2023 6:28,7/4/2023 6:28,7/4/2023 6:28,59d3b5e5-a764-4cb0-a087-20bdef94f5c6
120630,16310,13,1,7/4/2023 6:30,7/4/2023 6:30,7/4/2023 6:30,7/4/2023 6:30,c80575dd-6073-4a60-a500-e7f19ba1f705
